Timestamp,Cinsiyet,Yas,Bolge,Egitim,soru1,soru2,soru3,soru4,soru5,soru6,soru7,soru8,soru9,soru10,parti
5/22/2018 0:32:18,Erkek,18-30,Akdeniz,Lise,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 0:32:29,Erkek,0-18,Ege,Lise,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,Evet,DIĞER
5/22/2018 0:32:55,Erkek,18-30,Marmara,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Hayır,Evet,DIĞER
5/22/2018 0:33:09,Erkek,0-18,Akdeniz,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 0:33:31,Erkek,0-18,Akdeniz,Lise,Evet,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Hayır,DIĞER
5/22/2018 0:33:45,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Evet,Evet,Hayır,IYI PARTI
5/22/2018 0:33:58,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,Evet,IYI PARTI
5/22/2018 0:34:04,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Hayır,Hayır,Hayır,Evet,AKP
5/22/2018 0:34:06,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Hayır,MHP
5/22/2018 0:34:20,Erkek,18-30,Marmara,Lise,Evet,Evet,Hayır,Evet,Hayır,Evet,Hayır,Evet,Evet,Evet,DIĞER
5/22/2018 0:34:32,Erkek,18-30,Marmara,Lise,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 0:34:39,Erkek,18-30,Doğu Anadolu,Lise,Evet,Evet,Hayır,Hayır,Hayır,Evet,Evet,Hayır,Evet,Evet,CHP
5/22/2018 0:34:44,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Hayır,Hayır,Evet,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 0:34:45,Erkek,0-18,Marmara,Lise,Evet,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Evet,Hayır,AKP
5/22/2018 0:34:45,Erkek,0-18,Marmara,Lise,Evet,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 0:34:46,Erkek,18-30,Marmara,Lise,Evet,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Hayır,CHP
5/22/2018 0:35:04,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Evet,Hayır,Evet,Hayır,Hayır,AKP
5/22/2018 0:35:27,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 0:35:32,Erkek,0-18,Güneydoğu,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 0:35:34,Kadın,0-18,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Evet,Hayır,Hayır,AKP
5/22/2018 0:35:39,Erkek,18-30,İç Anadolu,Lisans,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 0:35:40,Erkek,18-30,Akdeniz,Ön Lisans,Evet,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 0:35:45,Erkek,18-30,Ege,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Evet,Hayır,Evet,DIĞER
5/22/2018 0:35:48,Erkek,18-30,Akdeniz,Lise,Hayır,Evet,Evet,Hayır,Hayır,Evet,Evet,Hayır,Evet,Evet,AKP
5/22/2018 0:36:09,Erkek,0-18,Doğu Anadolu,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Evet,Evet,IYI PARTI
5/22/2018 0:36:09,Erkek,18-30,Marmara,Ön Lisans,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Evet,DIĞER
5/22/2018 0:36:24,Erkek,0-18,Marmara,Lise,Evet,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Hayır,AKP
5/22/2018 0:36:44,Erkek,18-30,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,DIĞER
5/22/2018 0:36:47,Erkek,18-30,Marmara,Lisans,Hayır,Evet,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Hayır,Evet,AKP
5/22/2018 0:36:58,Erkek,0-18,Ege,Lise,Evet,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 0:37:01,Erkek,0-18,Karadeniz,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Hayır,Hayır,Hayır,Evet,CHP
5/22/2018 0:37:13,Erkek,18-30,Marmara,Lisans,Hayır,Evet,Evet,Evet,Hayır,Evet,Hayır,Evet,Hayır,Hayır,AKP
5/22/2018 0:37:22,Erkek,0-18,İç Anadolu,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,Evet,CHP
5/22/2018 0:37:37,Erkek,18-30,İç Anadolu,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Hayır,Evet,DIĞER
5/22/2018 0:37:47,Erkek,18-30,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Hayır,IYI PARTI
5/22/2018 0:38:14,Erkek,0-18,İç Anadolu,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 0:38:21,Kadın,18-30,Marmara,Lise,Evet,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 0:38:26,Erkek,0-18,Marmara,Lise,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Evet,Evet,Evet,CHP
5/22/2018 0:38:48,Erkek,0-18,Ege,Lise,Evet,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,Hayır,IYI PARTI
5/22/2018 0:38:49,Erkek,18-30,Marmara,Ortaokul,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 0:39:05,Erkek,0-18,Marmara,Lisans,Evet,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Evet,CHP
5/22/2018 0:39:26,Erkek,18-30,İç Anadolu,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 0:39:44,Kadın,18-30,Marmara,Ön Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,MHP
5/22/2018 0:39:48,Erkek,18-30,İç Anadolu,Ön Lisans,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 0:39:57,Erkek,0-18,İç Anadolu,Lise,Evet,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 0:40:01,Erkek,18-30,Marmara,Lise,Evet,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Evet,IYI PARTI
5/22/2018 0:40:35,Erkek,18-30,Ege,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 0:40:48,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,AKP
5/22/2018 0:41:23,Erkek,18-30,Ege,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Evet,Evet,Evet,DIĞER
5/22/2018 0:41:24,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Evet,Evet,Hayır,Evet,Hayır,DIĞER
5/22/2018 0:41:30,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Evet,Hayır,Evet,Evet,Hayır,Hayır,Evet,AKP
5/22/2018 0:41:32,Erkek,0-18,Akdeniz,Lise,Evet,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Evet,IYI PARTI
5/22/2018 0:42:20,Erkek,18-30,Karadeniz,Ön Lisans,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Hayır,Hayır,DIĞER
5/22/2018 0:42:30,Erkek,0-18,İç Anadolu,Lise,Evet,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 0:42:42,Erkek,0-18,İç Anadolu,Lise,Evet,Evet,Hayır,Evet,Hayır,Evet,Evet,Evet,Evet,Hayır,DIĞER
5/22/2018 0:42:45,Erkek,0-18,İç Anadolu,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Evet,MHP
5/22/2018 0:42:47,Erkek,18-30,Ege,Lise,Evet,Evet,Evet,Evet,Hayır,Evet,Hayır,Evet,Evet,Evet,IYI PARTI
5/22/2018 0:42:57,Erkek,0-18,Marmara,Lise,Evet,Evet,Evet,Evet,Hayır,Evet,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 0:43:08,Erkek,0-18,Güneydoğu,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 0:43:09,Kadın,30-50,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 0:43:12,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,Evet,Hayır,AKP
5/22/2018 0:43:23,Erkek,0-18,Ege,Lise,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Hayır,Evet,Hayır,CHP
5/22/2018 0:43:36,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Hayır,CHP
5/22/2018 0:43:56,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Evet,Hayır,Evet,Evet,Evet,Evet,Evet,CHP
5/22/2018 0:44:04,Erkek,0-18,Karadeniz,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Evet,Evet,Evet,IYI PARTI
5/22/2018 0:44:10,Erkek,18-30,Marmara,Lise,Evet,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 0:45:08,Erkek,18-30,Ege,Lisans,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Hayır,Evet,Evet,CHP
5/22/2018 0:45:11,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Hayır,IYI PARTI
5/22/2018 0:45:26,Erkek,0-18,Marmara,Lise,Evet,Evet,Hayır,Evet,Hayır,Evet,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 0:45:30,Erkek,18-30,Marmara,Ön Lisans,Evet,Evet,Hayır,Evet,Hayır,Evet,Evet,Evet,Evet,Hayır,DIĞER
5/22/2018 0:45:44,Erkek,0-18,Marmara,Lise,Evet,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Evet,DIĞER
5/22/2018 0:45:47,Erkek,0-18,Marmara,Lise,Evet,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 0:46:04,Erkek,18-30,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Evet,MHP
5/22/2018 0:46:20,Erkek,0-18,Ege,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 0:46:21,Kadın,30-50,Marmara,Lise,Hayır,Evet,Evet,Evet,Evet,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 0:46:52,Erkek,0-18,Marmara,Lise,Evet,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 0:47:23,Erkek,0-18,Ege,Lise,Evet,Evet,Hayır,Evet,Hayır,Evet,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 0:47:27,Erkek,18-30,Marmara,Lisans,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 0:47:38,Erkek,0-18,Akdeniz,Lise,Evet,Evet,Hayır,Evet,Hayır,Evet,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 0:47:39,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Evet,Evet,Hayır,CHP
5/22/2018 0:48:16,Erkek,18-30,Marmara,Lise,Evet,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,MHP
5/22/2018 0:48:49,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 0:49:05,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,Evet,IYI PARTI
5/22/2018 0:49:09,Erkek,0-18,Akdeniz,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Evet,Evet,Hayır,DIĞER
5/22/2018 0:49:42,Erkek,0-18,Akdeniz,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Evet,Evet,Hayır,AKP
5/22/2018 0:50:13,Erkek,0-18,Marmara,Ortaokul,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 0:50:19,Erkek,0-18,Marmara,Lise,Evet,Evet,Hayır,Evet,Hayır,Evet,Hayır,Evet,Evet,Evet,DIĞER
5/22/2018 0:51:30,Erkek,18-30,İç Anadolu,Lisans,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Evet,Hayır,Evet,CHP
5/22/2018 0:51:44,Erkek,18-30,İç Anadolu,Lisans,Evet,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 0:52:23,Erkek,0-18,Akdeniz,Lise,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Hayır,Evet,Evet,CHP
5/22/2018 0:52:43,Erkek,0-18,Akdeniz,Lise,Evet,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 0:52:44,Erkek,18-30,İç Anadolu,Lisans,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 0:54:05,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Evet,Evet,Evet,DIĞER
5/22/2018 0:54:14,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 0:54:37,Erkek,0-18,İç Anadolu,Lise,Evet,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 0:54:42,Erkek,30-50,İç Anadolu,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 0:54:46,Erkek,0-18,Marmara,Lise,Evet,Evet,Hayır,Evet,Hayır,Hayır,Evet,Evet,Evet,Evet,DIĞER
5/22/2018 0:54:55,Erkek,18-30,Ege,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 0:55:30,Erkek,18-30,Ege,Lise,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 0:55:55,Erkek,18-30,Marmara,Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 0:56:10,Erkek,0-18,Marmara,Lise,Evet,Evet,Hayır,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,AKP
5/22/2018 0:56:21,Erkek,18-30,Marmara,Ortaokul,Evet,Hayır,Hayır,Evet,Hayır,Evet,Hayır,Evet,Hayır,Hayır,AKP
5/22/2018 0:56:48,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Hayır,Hayır,Evet,Evet,Hayır,Evet,Evet,CHP
5/22/2018 0:56:49,Erkek,18-30,Marmara,Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Evet,Evet,Evet,DIĞER
5/22/2018 0:57:02,Erkek,18-30,Karadeniz,Lise,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Evet,Evet,Hayır,DIĞER
5/22/2018 0:57:13,Erkek,0-18,Marmara,Lise,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,AKP
5/22/2018 0:57:26,Erkek,18-30,İç Anadolu,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Evet,Hayır,Evet,DIĞER
5/22/2018 0:57:27,Erkek,18-30,Marmara,Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 0:57:42,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Evet,Evet,Evet,IYI PARTI
5/22/2018 0:57:48,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Evet,Evet,Evet,IYI PARTI
5/22/2018 0:57:54,Erkek,18-30,Marmara,Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,Evet,CHP
5/22/2018 0:59:16,Erkek,18-30,Marmara,Lise,Evet,Hayır,Hayır,Evet,Evet,Evet,Hayır,Evet,Hayır,Hayır,HDP
5/22/2018 0:59:31,Erkek,18-30,Marmara,Lise,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 0:59:51,Erkek,18-30,Marmara,Lise,Evet,Hayır,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 0:59:56,Erkek,18-30,Marmara,Ön Lisans,Hayır,Evet,Hayır,Hayır,Hayır,Evet,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 1:00:26,Erkek,0-18,Doğu Anadolu,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 1:00:28,Erkek,18-30,Ege,Lisans,Evet,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 1:00:35,Erkek,18-30,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Evet,Hayır,Evet,IYI PARTI
5/22/2018 1:00:40,Erkek,0-18,İç Anadolu,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Hayır,MHP
5/22/2018 1:00:47,Erkek,0-18,Karadeniz,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,Evet,IYI PARTI
5/22/2018 1:00:56,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Evet,Evet,Evet,DIĞER
5/22/2018 1:01:00,Erkek,0-18,Karadeniz,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Evet,Evet,Evet,CHP
5/22/2018 1:01:06,Erkek,0-18,İç Anadolu,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 1:01:18,Erkek,0-18,Karadeniz,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 1:01:49,Erkek,0-18,Marmara,Lise,Hayır,Hayır,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 1:01:54,Erkek,18-30,Marmara,Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,HDP
5/22/2018 1:02:30,Erkek,18-30,Marmara,Lisans,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 1:03:10,Erkek,18-30,Ege,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,Evet,CHP
5/22/2018 1:04:05,Erkek,18-30,Güneydoğu,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 1:04:29,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 1:04:38,Erkek,18-30,Marmara,Lisans,Evet,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Evet,Evet,IYI PARTI
5/22/2018 1:04:55,Erkek,0-18,İç Anadolu,Lise,Evet,Evet,Hayır,Hayır,Hayır,Hayır,Hayır,Hayır,Hayır,Evet,MHP
5/22/2018 1:05:06,Erkek,0-18,Marmara,Lise,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 1:05:12,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Evet,Evet,Evet,CHP
5/22/2018 1:05:12,Erkek,18-30,İç Anadolu,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Hayır,CHP
5/22/2018 1:05:25,Erkek,18-30,Akdeniz,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Evet,Evet,Hayır,CHP
5/22/2018 1:05:47,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Hayır,DIĞER
5/22/2018 1:05:51,Erkek,18-30,Doğu Anadolu,Lisans,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 1:05:55,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 1:06:03,Erkek,18-30,Ege,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 1:06:13,Erkek,18-30,Akdeniz,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 1:06:14,Kadın,18-30,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Evet,Evet,IYI PARTI
5/22/2018 1:06:28,Erkek,18-30,Akdeniz,Lise,Hayır,Evet,Evet,Hayır,Hayır,Evet,Evet,Hayır,Hayır,Evet,CHP
5/22/2018 1:06:42,Erkek,0-18,Ege,Lise,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Hayır,Evet,Evet,AKP
5/22/2018 1:06:58,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Hayır,Hayır,Hayır,Evet,DIĞER
5/22/2018 1:07:37,Erkek,0-18,Marmara,Lise,Evet,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 1:08:01,Erkek,18-30,Marmara,Lisans,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 1:08:04,Erkek,18-30,Güneydoğu,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,AKP
5/22/2018 1:08:18,Erkek,0-18,Karadeniz,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,Hayır,DIĞER
5/22/2018 1:09:53,Erkek,0-18,Akdeniz,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Hayır,MHP
5/22/2018 1:10:00,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Evet,Hayır,Evet,Evet,Evet,Hayır,Hayır,MHP
5/22/2018 1:10:40,Erkek,0-18,İç Anadolu,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/22/2018 1:10:52,Erkek,0-18,Ege,Lise,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 1:13:54,Erkek,0-18,Ege,Lisans Üstü,Hayır,Evet,Hayır,Hayır,Hayır,Evet,Evet,Hayır,Hayır,Evet,IYI PARTI
5/22/2018 1:14:58,Erkek,18-30,Akdeniz,Lise,Evet,Evet,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Hayır,Evet,IYI PARTI
5/22/2018 1:15:54,Erkek,0-18,Karadeniz,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Evet,Hayır,Hayır,AKP
5/22/2018 1:16:27,Erkek,18-30,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Evet,Hayır,Hayır,IYI PARTI
5/22/2018 1:18:46,Erkek,18-30,İç Anadolu,Lisans Üstü,Evet,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Evet,DIĞER
5/22/2018 1:18:59,Erkek,0-18,Akdeniz,Lise,Evet,Evet,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,AKP
5/22/2018 1:19:58,Erkek,18-30,Akdeniz,Ön Lisans,Hayır,Evet,Evet,Hayır,Hayır,Evet,Evet,Evet,Evet,Evet,IYI PARTI
5/22/2018 1:20:08,Erkek,0-18,Marmara,Lise,Evet,Evet,Hayır,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 1:20:21,Erkek,0-18,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Hayır,Evet,Evet,DIĞER
5/22/2018 1:20:23,Erkek,0-18,İç Anadolu,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Hayır,CHP
5/22/2018 1:20:44,Kadın,0-18,Karadeniz,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Evet,Evet,Hayır,Evet,Evet,CHP
5/22/2018 1:20:55,Erkek,0-18,Karadeniz,Lise,Evet,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 1:21:08,Erkek,0-18,Karadeniz,Lise,Hayır,Evet,Evet,Hayır,Hayır,Evet,Evet,Hayır,Evet,Evet,CHP
5/22/2018 1:24:16,Erkek,18-30,Marmara,Lise,Evet,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/22/2018 1:24:48,Erkek,0-18,Ege,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Hayır,IYI PARTI
